;codigo_ccaa;codigo_provincia;ambito_territorial;poblacion_derecho;n_diputados;numero_mesas;censo_ine;censo_escrutinio;participacion_2;votos_blancos;votos_nulos;votos_candidaturas;denominacion;siglas;votos;diputados;porcentaje_participacion;porcentaje_votos_partido;porcentaje_votos_nulos;porcentaje_votos_blancos;porcentaje_diputados_obtenidos
182;3;33;Asturias;1028244;7;1541;972579;972580;456786;7041;5486;552704;VOX;VOX;88788;1;46.97;19.44;1.2;1.54;14.29
183;3;33;Asturias;1028244;7;1541;972579;972580;456786;7041;5486;552704;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;37374;0;46.97;8.18;1.2;1.54;0.0
184;3;33;Asturias;1028244;7;1541;972579;972580;456786;7041;5486;552704;MÁS PAÍS-EQUO;MÁS PAÍS-EQ;12732;0;46.97;2.79;1.2;1.54;0.0
185;3;33;Asturias;1028244;7;1541;972579;972580;456786;7041;5486;552704;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;4412;0;46.97;0.97;1.2;1.54;0.0
186;3;33;Asturias;1028244;7;1541;972579;972580;456786;7041;5486;552704;ANDECHA ASTUR;ANDECHA;887;0;46.97;0.19;1.2;1.54;0.0
187;3;33;Asturias;1028244;7;1541;972579;972580;456786;7041;5486;552704;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;843;0;46.97;0.18;1.2;1.54;0.0
188;3;33;Asturias;1028244;7;1541;972579;972580;456786;7041;5486;552704;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;732;0;46.97;0.16;1.2;1.54;0.0
189;3;33;Asturias;1028244;7;1541;972579;972580;456786;7041;5486;552704;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;626;0;46.97;0.14;1.2;1.54;0.0
190;3;33;Asturias;1028244;7;1541;972579;972580;456786;7041;5486;552704;POR UN MUNDO MÁS JUSTO;PUM+J;487;0;46.97;0.11;1.2;1.54;0.0
191;3;33;Asturias;1028244;7;1541;972579;972580;456786;7041;5486;552704;PARTIDO HUMANISTA;PH;366;0;46.97;0.08;1.2;1.54;0.0
227;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;141078;3;40.93;39.54;1.52;1.11;37.5
228;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;PARTIDO POPULAR;PP;103375;2;40.93;28.97;1.52;1.11;25.0
229;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;UNIDAS PODEMOS;PODEMOS-IU;74648;1;40.93;20.92;1.52;1.11;12.5
230;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;VOX;VOX;64515;1;40.93;18.08;1.52;1.11;12.5
231;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;NUEVA CANARIAS-COALICIÓN CANARIA;NC-CCa-PNC;48028;1;40.93;13.46;1.52;1.11;12.5
232;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;28018;0;40.93;7.85;1.52;1.11;0.0
233;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;MÁS PAÍS-EQUO;MÁS PAÍS-EQ;8389;0;40.93;2.35;1.52;1.11;0.0
234;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;5796;0;40.93;1.62;1.52;1.11;0.0
235;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;LOS VERDES;VERDES;1864;0;40.93;0.52;1.52;1.11;0.0
236;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;AHORA CANARIAS: Alternativa Nacionalista Canaria (ANC) y Unidad del Pueblo;AHORA CANARIAS;1110;0;40.93;0.31;1.52;1.11;0.0
237;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;PARTIDO COMUNISTA DEL PUEBLO CANARIO;PCPC;728;0;40.93;0.2;1.52;1.11;0.0
238;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS;PDSJE;713;0;40.93;0.2;1.52;1.11;0.0
239;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;POR UN MUNDO MÁS JUSTO;PUM+J;552;0;40.93;0.15;1.52;1.11;0.0
240;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;505;0;40.93;0.14;1.52;1.11;0.0
241;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;CONTIGO SOMOS DEMOCRACIA;CONTIGO;358;0;40.93;0.1;1.52;1.11;0.0
242;5;35;Las Palmas;1109175;8;1511;871724;871728;356789;3975;5426;479953;PARTIDO HUMANISTA;PH;276;0;40.93;0.08;1.52;1.11;0.0
243;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;132518;2;40.17;38.58;1.29;0.98;28.57
244;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;PARTIDO POPULAR;PP;93434;2;40.17;27.2;1.29;0.98;28.57
245;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;COALICIÓN CANARIA-NUEVA CANARIAS;CCa-PNC-NC;76261;1;40.17;22.2;1.29;0.98;14.29
246;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;UNIDAS PODEMOS;PODEMOS-IU;64613;1;40.17;18.81;1.29;0.98;14.29
247;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;VOX;VOX;53491;1;40.17;15.57;1.29;0.98;14.29
248;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;22979;0;40.17;6.69;1.29;0.98;0.0
249;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;MÁS PAÍS-EQUO;MÁS PAÍS-EQ;6583;0;40.17;1.92;1.29;0.98;0.0
250;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;6150;0;40.17;1.79;1.29;0.98;0.0
251;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;LOS VERDES;VERDES;1322;0;40.17;0.38;1.29;0.98;0.0
252;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;AHORA CANARIAS: Alternativa Nacionalista Canaria (ANC) y Unidad del Pueblo;AHORA CANARIAS;922;0;40.17;0.27;1.29;0.98;0.0
253;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;489;0;40.17;0.14;1.29;0.98;0.0
254;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;PARTIDO COMUNISTA DEL PUEBLO CANARIO;PCPC;464;0;40.17;0.14;1.29;0.98;0.0
255;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;ESCAÑOS EN BLANCO;EB;418;0;40.17;0.12;1.29;0.98;0.0
256;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;POR UN MUNDO MÁS JUSTO;PUM+J;319;0;40.17;0.09;1.29;0.98;0.0
257;5;38;Santa Cruz de Tenerife;1018510;7;1307;855135;855138;343517;3380;4443;460199;CONTIGO SOMOS DEMOCRACIA;CONTIGO;236;0;40.17;0.07;1.29;0.98;0.0
275;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO POPULAR;PP;84583;2;54.67;30.84;1.0;0.61;40.0
276;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;76028;1;54.67;27.72;1.0;0.61;20.0
277;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO REGIONALISTA DE CANTABRIA;PRC;68830;1;54.67;25.09;1.0;0.61;20.0
278;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;VOX;VOX;48827;1;54.67;17.8;1.0;0.61;20.0
279;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;UNIDAS PODEMOS;PODEMOS-IU;28376;0;54.67;10.35;1.0;0.61;0.0
280;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;15609;0;54.67;5.69;1.0;0.61;0.0
281;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1856;0;54.67;0.68;1.0;0.61;0.0
282;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;262;0;54.67;0.1;1.0;0.61;0.0
283;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;ESCAÑOS EN BLANCO;EB;259;0;54.67;0.09;1.0;0.61;0.0
284;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;247;0;54.67;0.09;1.0;0.61;0.0
285;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;232;0;54.67;0.08;1.0;0.61;0.0
286;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;POR UN MUNDO MÁS JUSTO;PUM+J;187;0;54.67;0.07;1.0;0.61;0.0
287;6;39;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO LIBERTARIO;P-LIB;126;0;54.67;0.05;1.0;0.61;0.0
288;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO POPULAR;PP;84583;2;54.67;30.84;1.0;0.61;40.0
289;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;76028;1;54.67;27.72;1.0;0.61;20.0
290;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO REGIONALISTA DE CANTABRIA;PRC;68830;1;54.67;25.09;1.0;0.61;20.0
291;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;VOX;VOX;48827;1;54.67;17.8;1.0;0.61;20.0
292;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;UNIDAS PODEMOS;PODEMOS-IU;28376;0;54.67;10.35;1.0;0.61;0.0
293;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;15609;0;54.67;5.69;1.0;0.61;0.0
294;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1856;0;54.67;0.68;1.0;0.61;0.0
295;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;262;0;54.67;0.1;1.0;0.61;0.0
296;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;ESCAÑOS EN BLANCO;EB;259;0;54.67;0.09;1.0;0.61;0.0
297;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;247;0;54.67;0.09;1.0;0.61;0.0
298;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;232;0;54.67;0.08;1.0;0.61;0.0
299;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;POR UN MUNDO MÁS JUSTO;PUM+J;187;0;54.67;0.07;1.0;0.61;0.0
300;6;99;Cantabria;580229;5;741;501672;501676;274280;1667;2732;325422;PARTIDO LIBERTARIO;P-LIB;126;0;54.67;0.05;1.0;0.61;0.0
301;7;2;Albacete;388786;4;519;309996;309996;172435;1822;2613;212482;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;69848;2;55.62;40.51;1.52;1.06;50.0
302;7;2;Albacete;388786;4;519;309996;309996;172435;1822;2613;212482;PARTIDO POPULAR;PP;58835;1;55.62;34.12;1.52;1.06;25.0
303;7;2;Albacete;388786;4;519;309996;309996;172435;1822;2613;212482;VOX;VOX;44306;1;55.62;25.69;1.52;1.06;25.0
304;7;2;Albacete;388786;4;519;309996;309996;172435;1822;2613;212482;UNIDAS PODEMOS;PODEMOS-IU;20771;0;55.62;12.05;1.52;1.06;0.0
305;7;2;Albacete;388786;4;519;309996;309996;172435;1822;2613;212482;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;15947;0;55.62;9.25;1.52;1.06;0.0
306;7;2;Albacete;388786;4;519;309996;309996;172435;1822;2613;212482;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1651;0;55.62;0.96;1.52;1.06;0.0
307;7;2;Albacete;388786;4;519;309996;309996;172435;1822;2613;212482;POR UN MUNDO MÁS JUSTO;PUM+J;375;0;55.62;0.22;1.52;1.06;0.0
308;7;2;Albacete;388786;4;519;309996;309996;172435;1822;2613;212482;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;222;0;55.62;0.13;1.52;1.06;0.0
309;7;2;Albacete;388786;4;519;309996;309996;172435;1822;2613;212482;PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS;PDSJE;197;0;55.62;0.11;1.52;1.06;0.0
310;7;2;Albacete;388786;4;519;309996;309996;172435;1822;2613;212482;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;177;0;55.62;0.1;1.52;1.06;0.0
311;7;2;Albacete;388786;4;519;309996;309996;172435;1822;2613;212482;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;153;0;55.62;0.09;1.52;1.06;0.0
312;7;13;Ciudad Real;499100;5;706;395781;395785;215130;2357;3876;266237;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;92046;2;54.36;42.79;1.8;1.1;40.0
313;7;13;Ciudad Real;499100;5;706;395781;395785;215130;2357;3876;266237;PARTIDO POPULAR;PP;74835;2;54.36;34.79;1.8;1.1;40.0
314;7;13;Ciudad Real;499100;5;706;395781;395785;215130;2357;3876;266237;VOX;VOX;56050;1;54.36;26.05;1.8;1.1;20.0
315;7;13;Ciudad Real;499100;5;706;395781;395785;215130;2357;3876;266237;UNIDAS PODEMOS;PODEMOS-IU;22250;0;54.36;10.34;1.8;1.1;0.0
316;7;13;Ciudad Real;499100;5;706;395781;395785;215130;2357;3876;266237;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;18337;0;54.36;8.52;1.8;1.1;0.0
317;7;13;Ciudad Real;499100;5;706;395781;395785;215130;2357;3876;266237;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1788;0;54.36;0.83;1.8;1.1;0.0
318;7;13;Ciudad Real;499100;5;706;395781;395785;215130;2357;3876;266237;POR UN MUNDO MÁS JUSTO;PUM+J;484;0;54.36;0.22;1.8;1.1;0.0
319;7;13;Ciudad Real;499100;5;706;395781;395785;215130;2357;3876;266237;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;447;0;54.36;0.21;1.8;1.1;0.0
320;7;16;Cuenca;197222;3;383;154441;154441;87872;1002;1418;108117;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;40670;2;56.9;46.28;1.61;1.14;66.67
321;7;16;Cuenca;197222;3;383;154441;154441;87872;1002;1418;108117;PARTIDO POPULAR;PP;33721;1;56.9;38.38;1.61;1.14;33.33
322;7;16;Cuenca;197222;3;383;154441;154441;87872;1002;1418;108117;VOX;VOX;20108;0;56.9;22.88;1.61;1.14;0.0
323;7;16;Cuenca;197222;3;383;154441;154441;87872;1002;1418;108117;UNIDAS PODEMOS;PODEMOS-IU;7529;0;56.9;8.57;1.61;1.14;0.0
324;7;16;Cuenca;197222;3;383;154441;154441;87872;1002;1418;108117;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;5094;0;56.9;5.8;1.61;1.14;0.0
325;7;16;Cuenca;197222;3;383;154441;154441;87872;1002;1418;108117;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;545;0;56.9;0.62;1.61;1.14;0.0
326;7;16;Cuenca;197222;3;383;154441;154441;87872;1002;1418;108117;POR UN MUNDO MÁS JUSTO;PUM+J;129;0;56.9;0.15;1.61;1.14;0.0
327;7;16;Cuenca;197222;3;383;154441;154441;87872;1002;1418;108117;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;125;0;56.9;0.14;1.61;1.14;0.0
328;7;16;Cuenca;197222;3;383;154441;154441;87872;1002;1418;108117;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;83;0;56.9;0.09;1.61;1.14;0.0
329;7;16;Cuenca;197222;3;383;154441;154441;87872;1002;1418;108117;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;66;0;56.9;0.08;1.61;1.14;0.0
330;7;16;Cuenca;197222;3;383;154441;154441;87872;1002;1418;108117;PARTIDO LIBERTARIO;P-LIB;47;0;56.9;0.05;1.61;1.14;0.0
331;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;41167;1;57.16;38.44;1.53;1.07;33.33
332;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;VOX;VOX;31683;1;57.16;29.58;1.53;1.07;33.33
333;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;PARTIDO POPULAR;PP;30443;1;57.16;28.42;1.53;1.07;33.33
334;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;UNIDAS PODEMOS;PODEMOS-IU;14897;0;57.16;13.91;1.53;1.07;0.0
335;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;10169;0;57.16;9.49;1.53;1.07;0.0
336;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1266;0;57.16;1.18;1.53;1.07;0.0
337;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;287;0;57.16;0.27;1.53;1.07;0.0
338;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;POR UN MUNDO MÁS JUSTO;PUM+J;284;0;57.16;0.27;1.53;1.07;0.0
339;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS;PDSJE;234;0;57.16;0.22;1.53;1.07;0.0
340;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;PARTIDO COMUNISTA OBRERO ESPAÑOL;PCOE;195;0;57.16;0.18;1.53;1.07;0.0
341;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;FALANGE ESPAÑOLA DE LAS JONS;FE de las J;188;0;57.16;0.18;1.53;1.07;0.0
342;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;106;0;57.16;0.1;1.53;1.07;0.0
343;7;19;Guadalajara;254308;3;523;187370;187371;107102;1148;1642;131006;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;87;0;57.16;0.08;1.53;1.07;0.0
344;7;45;Toledo;687391;6;926;525740;525752;302028;2661;5145;360813;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;116282;2;57.45;38.5;1.7;0.88;33.33
345;7;45;Toledo;687391;6;926;525740;525752;302028;2661;5145;360813;PARTIDO POPULAR;PP;94378;2;57.45;31.25;1.7;0.88;33.33
346;7;45;Toledo;687391;6;926;525740;525752;302028;2661;5145;360813;VOX;VOX;86049;2;57.45;28.49;1.7;0.88;33.33
347;7;45;Toledo;687391;6;926;525740;525752;302028;2661;5145;360813;UNIDAS PODEMOS;PODEMOS-IU;34837;0;57.45;11.53;1.7;0.88;0.0
348;7;45;Toledo;687391;6;926;525740;525752;302028;2661;5145;360813;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;24871;0;57.45;8.23;1.7;0.88;0.0
349;7;45;Toledo;687391;6;926;525740;525752;302028;2661;5145;360813;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;2680;0;57.45;0.89;1.7;0.88;0.0
350;7;45;Toledo;687391;6;926;525740;525752;302028;2661;5145;360813;POR UN MUNDO MÁS JUSTO;PUM+J;661;0;57.45;0.22;1.7;0.88;0.0
351;7;45;Toledo;687391;6;926;525740;525752;302028;2661;5145;360813;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;556;0;57.45;0.18;1.7;0.88;0.0
352;7;45;Toledo;687391;6;926;525740;525752;302028;2661;5145;360813;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;282;0;57.45;0.09;1.7;0.88;0.0
353;7;45;Toledo;687391;6;926;525740;525752;302028;2661;5145;360813;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;217;0;57.45;0.07;1.7;0.88;0.0
368;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;PARTIDO POPULAR;PP;32527;1;55.87;42.59;1.7;0.99;33.33
369;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;24474;1;55.87;32.04;1.7;0.99;33.33
370;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;VOX;VOX;17313;1;55.87;22.67;1.7;0.99;33.33
371;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;6119;0;55.87;8.01;1.7;0.99;0.0
372;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;UNIDAS PODEMOS;PODEMOS-IU;6059;0;55.87;7.93;1.7;0.99;0.0
373;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;POR ÁVILA;XAV;5416;0;55.87;7.09;1.7;0.99;0.0
374;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;432;0;55.87;0.57;1.7;0.99;0.0
375;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;105;0;55.87;0.14;1.7;0.99;0.0
376;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;POR UN MUNDO MÁS JUSTO;PUM+J;102;0;55.87;0.13;1.7;0.99;0.0
377;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;101;0;55.87;0.13;1.7;0.99;0.0
378;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;FALANGE ESPAÑOLA DE LAS JONS;FE de las J;61;0;55.87;0.08;1.7;0.99;0.0
379;8;5;Ávila;158498;3;357;136717;136717;76378;755;1297;92741;PARTIDO LIBERTARIO;P-LIB;32;0;55.87;0.04;1.7;0.99;0.0
380;8;9;Burgos;357070;4;733;298989;298989;158782;2626;2693;196345;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;64182;2;53.11;40.42;1.7;1.65;50.0
381;8;9;Burgos;357070;4;733;298989;298989;158782;2626;2693;196345;PARTIDO POPULAR;PP;61228;2;53.11;38.56;1.7;1.65;50.0
382;8;9;Burgos;357070;4;733;298989;298989;158782;2626;2693;196345;VOX;VOX;29579;0;53.11;18.63;1.7;1.65;0.0
383;8;9;Burgos;357070;4;733;298989;298989;158782;2626;2693;196345;UNIDAS PODEMOS;PODEMOS-IU;22058;0;53.11;13.89;1.7;1.65;0.0
384;8;9;Burgos;357070;4;733;298989;298989;158782;2626;2693;196345;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;16214;0;53.11;10.21;1.7;1.65;0.0
385;8;9;Burgos;357070;4;733;298989;298989;158782;2626;2693;196345;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1415;0;53.11;0.89;1.7;1.65;0.0
386;8;9;Burgos;357070;4;733;298989;298989;158782;2626;2693;196345;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;645;0;53.11;0.41;1.7;1.65;0.0
387;8;9;Burgos;357070;4;733;298989;298989;158782;2626;2693;196345;POR UN MUNDO MÁS JUSTO;PUM+J;620;0;53.11;0.39;1.7;1.65;0.0
388;8;9;Burgos;357070;4;733;298989;298989;158782;2626;2693;196345;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;404;0;53.11;0.25;1.7;1.65;0.0
389;8;24;León;463746;4;729;432071;432073;206435;2710;3032;259969;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;87896;2;47.78;42.58;1.47;1.31;50.0
390;8;24;León;463746;4;729;432071;432073;206435;2710;3032;259969;PARTIDO POPULAR;PP;74672;1;47.78;36.17;1.47;1.31;25.0
391;8;24;León;463746;4;729;432071;432073;206435;2710;3032;259969;VOX;VOX;40884;1;47.78;19.8;1.47;1.31;25.0
392;8;24;León;463746;4;729;432071;432073;206435;2710;3032;259969;UNIDAS PODEMOS;PODEMOS-IU;27478;0;47.78;13.31;1.47;1.31;0.0
393;8;24;León;463746;4;729;432071;432073;206435;2710;3032;259969;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;16731;0;47.78;8.1;1.47;1.31;0.0
394;8;24;León;463746;4;729;432071;432073;206435;2710;3032;259969;UNIÓN DEL PUEBLO LEONÉS;UPL;9588;0;47.78;4.64;1.47;1.31;0.0
395;8;24;León;463746;4;729;432071;432073;206435;2710;3032;259969;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1505;0;47.78;0.73;1.47;1.31;0.0
396;8;24;León;463746;4;729;432071;432073;206435;2710;3032;259969;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;379;0;47.78;0.18;1.47;1.31;0.0
