;codigo_ccaa;codigo_provincia;ambito_territorial;poblacion_derecho;n_diputados;numero_mesas;censo_ine;censo_escrutinio;participacion_2;votos_blancos;votos_nulos;votos_candidaturas;denominacion;siglas;votos;diputados;porcentaje_participacion;porcentaje_votos_partido;porcentaje_votos_nulos;porcentaje_votos_blancos;porcentaje_diputados_obtenidos
892;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;VOX;VOX;3656979;52;53.58;18.45;1.26;1.1;14.86
893;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;UNIDAS PODEMOS;PODEMOS-IU;2381960;26;53.58;12.02;1.26;1.1;7.43
894;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;1650318;10;53.58;8.32;1.26;1.1;2.86
895;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES;ERC-SOBIRANISTES;874859;13;53.58;4.41;1.26;1.1;3.71
896;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;EN COMÚ PODEM-GUANYEM EL CANVI;ECP-GUANYEM;549173;7;53.58;2.77;1.26;1.1;2.0
897;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;JUNTS PER CATALUNYA-JUNTS;JxCAT-JUNTS;530225;8;53.58;2.67;1.26;1.1;2.29
898;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO;EAJ-PNV;379002;6;53.58;1.91;1.26;1.1;1.71
899;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;MÁS PAÍS-EQUO;MÁS PAÍS-EQ;330345;2;53.58;1.67;1.26;1.1;0.57
900;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;EUSKAL HERRIA BILDU;EH Bildu;277621;5;53.58;1.4;1.26;1.1;1.43
901;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA;CUP-PR;246971;2;53.58;1.25;1.26;1.1;0.57
902;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;228856;0;53.58;1.15;1.26;1.1;0.0
903;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;EN COMÚN-UNIDAS PODEMOS;PODEMOS-EU;188231;2;53.58;0.95;1.26;1.1;0.57
904;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;MÉS COMPROMÍS;MÉS COMPROM;176287;1;53.58;0.89;1.26;1.1;0.29
905;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;COALICIÓN CANARIA-NUEVA CANARIAS;CCa-PNC-NC;124289;2;53.58;0.63;1.26;1.1;0.57
906;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;BLOQUE NACIONALISTA GALEGO;BNG;120456;1;53.58;0.61;1.26;1.1;0.29
907;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;NAVARRA SUMA;NA+;99078;2;53.58;0.5;1.26;1.1;0.57
908;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PARTIDO REGIONALISTA DE CANTABRIA;PRC;68830;1;53.58;0.35;1.26;1.1;0.29
909;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;MÁS PAÍS;MÁS PAÍS;52478;0;53.58;0.26;1.26;1.1;0.0
910;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;35042;0;53.58;0.18;1.26;1.1;0.0
911;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;POR UN MUNDO MÁS JUSTO;PUM+J;27272;0;53.58;0.14;1.26;1.1;0.0
912;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;MÁS PAÍS-CHUNTA ARAGONESISTA-EQUO;M PAÍS-CHA-;23196;0;53.58;0.12;1.26;1.1;0.0
913;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;AGRUPACIÓN DE ELECTORES TERUEL EXISTE;¡TERUEL EXI;19761;1;53.58;0.1;1.26;1.1;0.29
914;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;MÉS ESQUERRA;MÉS-ESQUERR;18295;0;53.58;0.09;1.26;1.1;0.0
915;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;ANDALUCÍA POR SÍ;AxSÍ;14046;0;53.58;0.07;1.26;1.1;0.0
916;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;13828;0;53.58;0.07;1.26;1.1;0.0
917;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;13029;0;53.58;0.07;1.26;1.1;0.0
918;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;GEROA BAI;GBAI;12709;0;53.58;0.06;1.26;1.1;0.0
919;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;UNIÓN DEL PUEBLO LEONÉS;UPL;10243;0;53.58;0.05;1.26;1.1;0.0
920;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PARTIDO COMUNISTA OBRERO ESPAÑOL;PCOE;9725;0;53.58;0.05;1.26;1.1;0.0
921;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;COALICIÓN POR MELILLA;CpM;8955;0;53.58;0.05;1.26;1.1;0.0
922;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;ESCAÑOS EN BLANCO;EB;5970;0;53.58;0.03;1.26;1.1;0.0
923;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ;ERPV;5875;0;53.58;0.03;1.26;1.1;0.0
924;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;AVANT ADELANTE LOS VERDES;AVANT ADELANTE LOS VERDES;5416;0;53.58;0.03;1.26;1.1;0.0
925;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;POR ÁVILA;XAV;5416;0;53.58;0.03;1.26;1.1;0.0
926;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;LOS VERDES;VERDES;3287;0;53.58;0.02;1.26;1.1;0.0
927;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PARTIDO HUMANISTA;PH;3150;0;53.58;0.02;1.26;1.1;0.0
928;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;INICIATIVA FEMINISTA;I.Fem;3005;0;53.58;0.02;1.26;1.1;0.0
929;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;SOM VALENCIANS EN MOVIMENT;UIG-SOM-CUIDES;2339;0;53.58;0.01;1.26;1.1;0.0
930;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;SOMOS REGIÓN;SOMOS REGIÓ;2328;0;53.58;0.01;1.26;1.1;0.0
931;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;IZQUIERDA EN POSITIVO;IZQP;2325;0;53.58;0.01;1.26;1.1;0.0
932;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;AHORA CANARIAS: Alternativa Nacionalista Canaria (ANC) y Unidad del Pueblo;AHORA CANARIAS;2032;0;53.58;0.01;1.26;1.1;0.0
933;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;CONTIGO SOMOS DEMOCRACIA;CONTIGO;2015;0;53.58;0.01;1.26;1.1;0.0
934;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;CHUNTA ARAGONESISTA;CHA;2000;0;53.58;0.01;1.26;1.1;0.0
935;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PLATAFORMA DEL PUEBLO SORIANO;PPSO;1466;0;53.58;0.01;1.26;1.1;0.0
936;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;EXTREMADURA UNIDA;EXTREMADURA UNIDA;1347;0;53.58;0.01;1.26;1.1;0.0
937;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS;PDSJE;1259;0;53.58;0.01;1.26;1.1;0.0
938;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PARTIDO LIBERTARIO;P-LIB;1171;0;53.58;0.01;1.26;1.1;0.0
939;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;MOVIMIENTO ARAGONES SOCIAL;MAS;1068;0;53.58;0.01;1.26;1.1;0.0
940;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;UNIDOS Actuando por la Democracia;UNIDOS SÍ-A;1067;0;53.58;0.01;1.26;1.1;0.0
941;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PARTIDO REGIONALISTA DEL PAÍS LEONÉS;PREPAL;941;0;53.58;0.0;1.26;1.1;0.0
942;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;ANDECHA ASTUR;ANDECHA;887;0;53.58;0.0;1.26;1.1;0.0
943;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;MOVIMIENTO POR LA DIGNIDAD Y LA CIUDADANÍA DE CEUT;MDyC;819;0;53.58;0.0;1.26;1.1;0.0
944;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PUYALON;PYLN;630;0;53.58;0.0;1.26;1.1;0.0
945;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;FALANGE ESPAÑOLA DE LAS JONS;FE de las J;616;0;53.58;0.0;1.26;1.1;0.0
946;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;AUNA COMUNITAT VALENCIANA;AUNACV;585;0;53.58;0.0;1.26;1.1;0.0
947;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;UNIÓN REGIONALISTA DE CASTILLA Y LEÓN;UNIÓN REGIO;530;0;53.58;0.0;1.26;1.1;0.0
948;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;CONVERGENCIA ANDALUZA;CAnda;520;0;53.58;0.0;1.26;1.1;0.0
949;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;FEDERACIÓN DE LOS INDEPENDIENTES DE ARAGÓN;FIA;461;0;53.58;0.0;1.26;1.1;0.0
950;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PARTIDO DE ACCIÓN SOLIDARIA EUROPEA;SOLIDARIA;270;0;53.58;0.0;1.26;1.1;0.0
951;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;PARTIDO REPUBLICANO INDEPENDIENTE SOLIDARIO ANDALUZ;RISA;249;0;53.58;0.0;1.26;1.1;0.0
952;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;CENTRADOS;centrados;234;0;53.58;0.0;1.26;1.1;0.0
953;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;DEMOCRACIA PLURAL;DPL;214;0;53.58;0.0;1.26;1.1;0.0
954;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;IZQUIERDA ANTICAPITALISTA REVOLUCIONARIA;IZAR;113;0;53.58;0.0;1.26;1.1;0.0
955;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;CONVERXENCIA 21;C 21;72;0;53.58;0.0;1.26;1.1;0.0
956;99;99;Total nacional;46722980;350;59555;37001235;37001379;19823843;217227;249487;24041001;UNIÓN DE TODOS;UDT;26;0;53.58;0.0;1.26;1.1;0.0
